date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:57:37	92400/92400	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%22f11620afe5fb31aecb33db9418c2d73f-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/84558c76-9f1b-44d2-ac62-d7937f43809b.woff	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/84558c76-9f1b-44d2-ac62-d7937f43809b.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:37	233136/233136	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2207c2c6069a5a274d282446d902bdb02a-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/411a88fe-e483-4fb8-af42-8369ebb1138d.ttf	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/411a88fe-e483-4fb8-af42-8369ebb1138d.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:38	148795/148795	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22991460909d935fe5f37e599034287079-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/6dfe33a4-0ad5-4c85-8e01-f48ecfe3c167.svg	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/6dfe33a4-0ad5-4c85-8e01-f48ecfe3c167.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:38	180920/180920	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2215844bc3a4907f5ad4f78f2a527f64a7-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/30b6ffc3-3b64-40dd-9ff8-a3a850daf535.eot?	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/30b6ffc3-3b64-40dd-9ff8-a3a850daf535d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:38	75464/75464	---MCZ	200	added ('OK')	application/x-font-woff	etag:W/%223857afeae0d1ffb82976ef7efc508317-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/775a65da-14aa-4634-be95-6724c05fd522.woff	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/775a65da-14aa-4634-be95-6724c05fd522.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:38	180732/180732	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22aaa26beda297320210b6b6fdc7e19e79-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/988eaaa7-5565-4f65-bb17-146b650ce9e9.ttf	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/988eaaa7-5565-4f65-bb17-146b650ce9e9.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:39	156937/156937	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22931719c66f5fabf4aebb541446f3a94b-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/3503a1a6-91c3-4c42-8e66-2ea7b2b57541.svg	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/3503a1a6-91c3-4c42-8e66-2ea7b2b57541.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:39	128312/128312	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229879679e433319ed6d34e54b6afd56fb-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/ae1656aa-5f8f-4905-aed0-93e667bd6e4a.eot?	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/ae1656aa-5f8f-4905-aed0-93e667bd6e4ad41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:39	56736/56736	---MCZ	200	added ('OK')	application/x-font-woff	etag:W/%226105cf48793c0b601fc2e9796657a77b-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/530dee22-e3c1-4e9f-bf62-c31d510d9656.woff	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/530dee22-e3c1-4e9f-bf62-c31d510d9656.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:39	128120/128120	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22e09cbe2e2cb2063da95ef91d51fc0968-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/688ab72b-4deb-4e15-a088-89166978d469.ttf	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/688ab72b-4deb-4e15-a088-89166978d469.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:39	78498/78498	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d2f04b1fc7ce7c5cfed6f318fb239d-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/7816f72f-f47e-4715-8cd7-960e3723846a.svg	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/7816f72f-f47e-4715-8cd7-960e3723846a.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:40	92498/92498	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222b7b3e984b980579dda188ded190b598-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/07fe0fec-b63f-4963-8ee1-535528b67fdb.eot?	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/07fe0fec-b63f-4963-8ee1-535528b67fdbd41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:40	81394/81394	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22cff1dbb998ba6713f1eb3a1d11f6435b-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/c07fef9e-a934-42d7-92ad-69205f2b8a00.eot?	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/c07fef9e-a934-42d7-92ad-69205f2b8a00d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:40	37560/37560	---MCZ	200	added ('OK')	application/x-font-woff	etag:W/%22e699ead704e4100b5596695ebd23b7b8-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/14ff6081-326d-4dae-b778-d7afa66166fc.woff	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/14ff6081-326d-4dae-b778-d7afa66166fc.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:40	81204/81204	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22c53c4efe42ac2df50a3565479369dea2-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/8fda1e47-19be-46c7-8d83-8d4fb35572f0.ttf	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/8fda1e47-19be-46c7-8d83-8d4fb35572f0.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:41	76999/76999	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2239e03c4074bb0e79f0807976ff103349-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/f751c8ae-1057-46d9-8d74-62592e002568.svg	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/f751c8ae-1057-46d9-8d74-62592e002568.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
12:57:41	77348/77348	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22f64899dcf2e5fa6900689ccf04449236-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/b26ccb58-f2e3-47aa-a83a-02861bf54862.eot?	C:/My%20Web%20Sites/photographt-wix/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/b26ccb58-f2e3-47aa-a83a-02861bf54862d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
